Time	# Active Stations	ECNE (red > 0.6)	ECPN (red > 0.6)	EMFO (red > 0.6)	EPDN (red > 0.6)	EPLC (red > 0.6)	ESLN (red > 0.6)	ESPC (red > 0.6)	ESVO (red > 0.6)	
20211101_04:15	4	0	0	0	0	0	0	0	0	
20211101_04:20	4	0	0	0	0	0	0	0	0	
20211101_04:25	4	0	0	0	0	0	0	0	0	
20211101_04:30	4	0	0	0	0	0	0	0	0	
20211101_04:35	4	0	0	0	0	0	0	0	0	
20211101_04:40	4	0	0	0	0	0	0	0	0	
20211101_04:45	4	0	0	0	0	0	0	0	0	
20211101_04:50	4	0	0	0	0	0	0	0	0	
20211101_04:55	4	0	0	0	0	0	0	0	0	
20211101_05:00	4	0	0	0	0	0	0	0	0	
20211101_05:05	4	0	0	0	0	0	0	0	0	
20211101_05:10	4	0	0	0	0	0	0	0	0	
20211101_05:15	4	0	0	0	0	0	0	0	0	
20211101_05:20	4	0	0	0	0	0	0	0	0	
20211101_05:25	4	0	0	0	0	0	0	0	0	
20211101_05:30	4	0	0	0	0	0	0	0	0	
20211101_05:35	4	0	0	0	0	0	0	0	0	
20211101_05:40	4	0	0	0	0	0	0	0	0	
20211101_05:45	4	0	0	0	0	0	0	0	0	
20211101_05:50	4	0	0	0	0	0	0	0	0	
20211101_05:55	4	0	0	0	0	0	0	0	0	
20211101_06:00	4	0	0	0	0	0	0	0	0	
20211101_06:05	4	0	0	0	0	0	0	0	0	
20211101_06:10	4	0	0	0	0	0	0	0	0	
20211101_06:15	4	0	0	0	0	0	0	0	0	
20211101_06:20	4	0	0	0	0	0	0	0	0	
20211101_06:25	4	0	0	0	0	0	0	0	0	
20211101_06:30	4	0	0	0	0	0	0	0	0	
20211101_06:35	4	0	0	0	0	0	0	0	0	
20211101_06:40	4	0	0	0	0	0	0	0	0	
20211101_06:45	4	0	0	0	0	0	0	0	0	
20211101_06:50	4	0	0	0	0	0	0	0	0	
20211101_06:55	4	0	0	0	0	0	0	0	0	
20211101_07:00	4	0	0	0	0	0	0	0	0	
20211101_07:05	4	0	0	0	0	0	0	0	0	
20211101_07:10	4	0	0	0	0	0	0	0	0	
20211101_07:15	4	0	0	0	0	0	0	0	0	
20211101_07:20	4	0	0	0	0	0	0	0	0	
20211101_07:25	4	0	0	0	0	0	0	0	0	
20211101_07:30	4	0	0	0	0	0	0	0	0	
20211101_07:35	4	0	0	0	0	0	0	0	0	
20211101_07:40	4	0	0	0	0	0	0	0	0	
20211101_07:45	4	0	0	0	0	0	0	0	0	
20211101_07:50	4	0	0	0	0	0	0	0	0	
20211101_07:55	4	0	0	0	0	0	0	0	0	
20211101_08:00	4	0	0	0	0	0	0	0	0	
20211101_08:05	4	0	0	0	0	0	0	0	0	
20211101_08:10	4	0	0	0	0	0	0	0	0	
20211101_08:15	4	0	0	0	0	0	0	0	0	
20211101_08:20	4	0	0	0	0	0	0	0	0	
20211101_08:25	4	0	0	0	0	0	0	0	0	
20211101_08:30	4	0	0	0	0	0	0	0	0	
20211101_08:35	4	0	0	0	0	0	0	0	0	
20211101_08:40	4	0	0	0	0	0	0	0	0	
20211101_08:45	4	0	0	0	0	0	0	0	0	
20211101_08:50	4	0	0	0	0	0	0	0	0	
20211101_08:55	5	0	0	0	0	0	0	0	0	
20211101_09:00	5	0	0	0	0	0	0	0	0	
20211101_09:05	5	0	0	0	0	0	0	0	0	
20211101_09:10	5	0	0	0	0	0	0	0	0	
20211101_09:15	5	0	0	0	0	0	0	0	0	
20211101_09:20	6	0	0	0	0	0	0	0	0	
20211101_09:25	6	0	0	0	0	0	0	0	0	
20211101_09:30	6	0	0	0	0	0	0	0	0	
20211101_09:35	6	0	0	0	0	0	0	0	0	
20211101_09:40	6	0	0	0	0	0	0	0	0	
20211101_09:45	7	0	0	0	0	0	0	0	0	
20211101_09:50	7	0	0	0	0	0	0	0	0	
20211101_09:55	7	0	0	0	0	0	0	0	0	
20211101_10:00	7	0	0	0	0	0	0	0	0	
20211101_10:05	7	0	0	0	0	0	0	0	0	
20211101_10:10	7	0	0	0	0	0	0	0	0	
20211101_10:15	7	0	0	0	0	0	0	0	0	
20211101_10:20	7	0	0	0	0	0	0	0	0	
20211101_10:25	7	0	0	0	0	0	0	0	0	
20211101_10:30	7	0	0	0	0	0	0	0	0	
20211101_10:35	7	0	0	0	0	0	0	0	0	
20211101_10:40	7	0	0	0	0	0	0	0	0	
20211101_10:45	7	0	0	0	0	0	0	0	0	
20211101_10:50	7	0	0	0	0	0	0	0	0	
20211101_10:55	7	0	0	0	0	0	0	0	0	
20211101_11:00	7	0	0	0	0	0	0	0	0	
20211101_11:05	7	0	0	0	0	0	0	0	0	
20211101_11:10	7	0	0	0	0	0	0	0	0	
20211101_11:15	7	0	0	0	0	0	0	0	0	
20211101_11:20	7	0	0	0	0	0	0	0	0	
20211101_11:25	7	0	0	0	0	0	0	0	0	
20211101_11:30	7	0	0	0	0	0	0	0	0	
20211101_11:35	7	0	0	0	0	0	0	0	0	
20211101_11:40	7	0	0	0	0	0	0	0	0	
20211101_11:45	7	0	0	0	0	0	0	0	0	
20211101_11:50	7	0	0	0	0	0	0	0	0	
20211101_11:55	7	0	0	0	0	0	0	0	0	
20211101_12:00	7	0	0	0	0	0	0	0	0	
20211101_12:05	7	0	0	0	0	0	0	0	0	
20211101_12:10	7	0	0	0	0	0	0	0	0	
20211101_12:15	7	0	0	0	0	0	0	0	0	
20211101_12:20	7	0	0	0	0	0	0	0	0	
20211101_12:25	7	0	0	0	0	0	0	0	0	
20211101_12:30	7	0	0	0	0	0	0	0	0	
20211101_12:35	7	0	0	0	0	0	0	0	0	
20211101_12:40	7	0	0	0	0	0	0	0	0	
20211101_12:45	7	0	0	0	0	0	0	0	0	
20211101_12:50	7	0	0	0	0	0	0	0	0	
20211101_12:55	7	0	0	0	0	0	0	0	0	
20211101_13:00	7	0	0	0	0	0	0	0	0	
20211101_13:05	7	0	0	0	0	0	0	0	0	
20211101_13:10	7	0	0	0	0	0	0	0	0	
20211101_13:15	7	0	0	0	0	0	0	0	0	
20211101_13:20	7	0	0	0	0	0	0	0	0	
20211101_13:25	7	0	0	0	0	0	0	0	0	
20211101_13:30	7	0	0	0	0	0	0	0	0	
20211101_13:35	7	0	0	0	0	0	0	0	0	
20211101_13:40	7	0	0	0	0	0	0	0	0	
20211101_13:45	7	0	0	0	0	0	0	0	0	
20211101_13:50	7	0	0	0	0	0	0	0	0	
20211101_13:55	7	0	0	0	0	0	0	0	0	
20211101_14:00	7	0	0	0	0	0	0	0	0	
20211101_14:05	7	0	0	0	0	0	0	0	0	
20211101_14:10	7	0	0	0	0	0	0	0	0	
20211101_14:15	7	0	0	0	0	0	0	0	0	
20211101_14:20	7	0	0	0	0	0	0	0	0	
20211101_14:25	7	0	0	0	0	0	0	0	0	
20211101_14:30	7	0	0	0	0	0	0	0	0	
20211101_14:35	7	0	0	0	0	0	0	0	0	
20211101_14:40	7	0	0	0	0	0	0	0	0	
20211101_14:45	7	0	0	0	0	0	0	0	0	
20211101_14:50	7	0	0	0	0	0	0	0	0	
20211101_14:55	6	0	0	0	0	0	0	0	0	
20211101_15:00	6	0	0	0	0	0	0	0	0	
20211101_15:05	6	0	0	0	0	0	0	0	0	
20211101_15:10	6	0	0	0	0	0	0	0	0	
20211101_15:15	6	0	0	0	0	0	0	0	0	
20211101_15:20	6	0	0	0	0	0	0	0	0	
20211101_15:25	6	0	0	0	0	0	0	0	0	
20211101_15:30	6	0	0	0	0	0	0	0	0	
20211101_15:35	6	0	0	0	0	0	0	0	0	
20211101_15:40	6	0	0	0	0	0	0	0	0	
20211101_15:45	6	0	0	0	0	0	0	0	0	
20211101_15:50	6	0	0	0	0	0	0	0	0	
20211101_15:55	6	0	0	0	0	0	0	0	0	
20211101_16:00	6	0	0	0	0	0	0	0	0	
20211101_16:05	6	0	0	0	0	0	0	0	0	
20211101_16:10	6	0	0	0	0	0	0	0	0	
20211101_16:15	6	0	0	0	0	0	0	0	0	
20211101_16:20	6	0	0	0	0	0	0	0	0	
20211101_16:25	6	0	0	0	0	0	0	0	0	
20211101_16:30	6	0	0	0	0	0	0	0	0	
20211101_16:35	6	0	0	0	0	0	0	0	0	
20211101_16:40	6	0	0	0	0	0	0	0	0	
20211101_16:45	6	0	0	0	0	0	0	0	0	
20211101_16:50	6	0	0	0	0	0	0	0	0	
20211101_16:55	6	0	0	0	0	0	0	0	0	
20211101_17:00	6	0	0	0	0	0	0	0	0	
20211101_17:05	6	0	0	0	0	0	0	0	0	
20211101_17:10	6	0	0	0	0	0	0	0	0	
20211101_17:15	6	0	0	0	0	0	0	0	0	
20211101_17:20	6	0	0	0	0	0	0	0	0	
20211101_17:25	6	0	0	0	0	0	0	0	0	
20211101_17:30	6	0	0	0	0	0	0	0	0	
20211101_17:35	6	0	0	0	0	0	0	0	0	
20211101_17:40	6	0	0	0	0	0	0	0	0	
20211101_17:45	6	0	0	0	0	0	0	0	0	
20211101_17:50	6	0	0	0	0	0	0	0	0	
20211101_17:55	6	0	0	0	0	0	0	0	0	
20211101_18:00	6	0	0	0	0	0	0	0	0	
20211101_18:05	6	0	0	0	0	0	0	0	0	
20211101_18:10	6	0	0	0	0	0	0	0	0	
20211101_18:15	6	0	0	0	0	0	0	0	0	
20211101_18:20	6	0	0	0	0	0	0	0	0	
20211101_18:25	6	0	0	0	0	0	0	0	0	
20211101_18:30	6	0	0	0	0	0	0	0	0	
20211101_18:35	6	0	0	0	0	0	0	0	0	
20211101_18:40	6	0	0	0	0	0	0	0	0	
20211101_18:45	6	0	0	0	0	0	0	0	0	
20211101_18:50	6	0	0	0	0	0	0	0	0	
20211101_18:55	6	0	0	0	0	0	0	0	0	
20211101_19:00	6	0	0	0	0	0	0	0	0	
20211101_19:05	6	0	0	0	0	0	0	0	0	
20211101_19:10	6	0	0	0	0	0	0	0	0	
20211101_19:15	6	0	0	0	0	0	0	0	0	
20211101_19:20	6	0	0	0	0	0	0	0	0	
20211101_19:25	6	0	0	0	0	0	0	0	0	
20211101_19:30	6	0	0	0	0	0	0	0	0	
20211101_19:35	6	0	0	0	0	0	0	0	0	
20211101_19:40	6	0	0	0	0	0	0	0	0	
20211101_19:45	6	0	0	0	0	0	0	0	0	
20211101_19:50	6	0	0	0	0	0	0	0	0	
20211101_19:55	6	0	0	0	0	0	0	0	0	
20211101_20:00	6	0	0	0	0	0	0	0	0	
20211101_20:05	6	0	0	0	0	0	0	0	0	
20211101_20:10	6	0	0	0	0	0	0	0	0	
20211101_20:15	6	0	0	0	0	0	0	0	0	
20211101_20:20	6	0	0	0	0	0	0	0	0	
20211101_20:25	6	0	0	0	0	0	0	0	0	
20211101_20:30	6	0	0	0	0	0	0	0	0	
20211101_20:35	6	0	0	0	0	0	0	0	0	
20211101_20:40	6	0	0	0	0	0	0	0	0	
20211101_20:45	6	0	0	0	0	0	0	0	0	
20211101_20:50	6	0	0	0	0	0	0	0	0	
20211101_20:55	6	0	0	0	0	0	0	0	0	
20211101_21:00	6	0	0	0	0	0	0	0	0	
20211101_21:05	6	0	0	0	0	0	0	0	0	
20211101_21:10	6	0	0	0	0	0	0	0	0	
20211101_21:15	6	0	0	0	0	0	0	0	0	
20211101_21:20	6	0	0	0	0	0	0	0	0	
20211101_21:25	6	0	0	0	0	0	0	0	0	
20211101_21:30	6	0	0	0	0	0	0	0	0	
20211101_21:35	6	0	0	0	0	0	0	0	0	
20211101_21:40	6	0	0	0	0	0	0	0	0	
20211101_21:45	6	0	0	0	0	0	0	0	0	
20211101_21:50	6	0	0	0	0	0	0	0	0	
20211101_21:55	6	0	0	0	0	0	0	0	0	
20211101_22:00	6	0	0	0	0	1	0	0	0	
20211101_22:05	6	0	0	0	0	0	0	0	0	
20211101_22:10	6	0	0	0	0	0	0	0	0	
20211101_22:15	6	0	0	0	0	0	0	0	0	
20211101_22:20	6	0	0	0	0	0	0	0	0	
20211101_22:25	6	0	0	0	0	0	0	0	0	
20211101_22:30	6	0	0	0	0	0	0	0	0	
20211101_22:35	6	0	0	0	0	0	0	0	0	
20211101_22:40	6	0	0	0	0	0	0	0	0	
20211101_22:45	6	0	0	0	0	0	0	0	0	
20211101_22:50	6	0	0	0	0	0	0	0	0	
20211101_22:55	6	0	0	0	0	0	0	0	0	
20211101_23:00	6	0	0	0	0	0	0	0	0	
20211101_23:05	6	0	0	0	0	0	0	0	0	
20211101_23:10	6	0	0	0	0	0	0	0	0	
20211101_23:15	6	0	0	0	0	0	0	0	0	
20211101_23:20	6	0	0	0	0	0	0	0	0	
20211101_23:25	6	0	0	0	0	0	0	0	0	
20211101_23:30	6	0	0	0	0	0	0	0	0	
20211101_23:35	6	0	0	0	0	0	0	0	0	
20211101_23:40	6	0	0	0	0	0	0	0	0	
20211101_23:45	6	0	0	0	0	0	0	0	0	
20211101_23:50	6	0	0	0	0	0	0	0	0	
20211101_23:55	6	0	0	0	0	0	0	0	0	
20211102_00:00	6	0	0	0	0	0	0	0	0	
20211102_00:05	6	0	0	0	0	0	0	0	0	
20211102_00:10	6	0	0	0	0	0	0	0	0	
20211102_00:15	6	0	0	0	0	0	0	0	0	
20211102_00:20	6	0	0	0	0	0	0	0	0	
20211102_00:25	6	0	0	0	0	0	0	0	0	
20211102_00:30	6	0	0	0	0	0	0	0	0	
20211102_00:35	6	0	0	0	0	0	0	0	0	
20211102_00:40	6	0	0	0	0	0	0	0	0	
20211102_00:45	6	0	0	0	0	0	0	0	0	
20211102_00:50	6	0	0	0	0	0	0	0	0	
20211102_00:55	6	0	0	0	0	0	0	0	0	
20211102_01:00	6	0	0	0	0	0	0	0	0	
20211102_01:05	6	0	0	0	0	0	0	0	0	
20211102_01:10	6	0	0	0	0	0	0	0	0	
20211102_01:15	6	0	0	0	0	0	0	0	0	
20211102_01:20	6	0	0	0	0	0	0	0	0	
20211102_01:25	6	0	0	0	0	0	0	0	0	
20211102_01:30	6	0	0	0	0	0	0	0	0	
20211102_01:35	6	0	0	0	0	0	0	0	0	
20211102_01:40	6	0	0	0	0	0	0	0	0	
20211102_01:45	6	0	0	0	0	0	0	0	0	
20211102_01:50	6	0	0	0	0	0	0	0	0	
20211102_01:55	6	0	0	0	0	0	0	0	0	
20211102_02:00	6	0	0	0	0	0	0	0	0	
20211102_02:05	6	0	0	0	0	0	0	0	0	
20211102_02:10	6	0	0	0	0	0	0	0	0	
20211102_02:15	6	0	0	0	0	0	0	0	0	
20211102_02:20	6	0	0	0	0	0	0	0	0	
20211102_02:25	6	0	0	0	0	0	0	0	0	
20211102_02:30	6	0	0	0	0	0	0	0	0	
20211102_02:35	6	0	0	0	0	0	0	0	0	
20211102_02:40	6	0	0	0	0	0	0	0	0	
20211102_02:45	6	0	0	0	0	0	0	0	0	
20211102_02:50	6	0	0	0	0	0	0	0	0	
20211102_02:55	6	0	0	0	0	0	0	0	0	
20211102_03:00	6	0	0	0	0	0	0	0	0	
20211102_03:05	6	0	0	0	0	0	0	0	0	
20211102_03:10	6	0	0	0	0	0	0	0	0	
20211102_03:15	6	0	0	0	0	0	0	0	0	
20211102_03:20	6	0	0	0	0	0	0	0	0	
20211102_03:25	6	0	0	0	0	0	0	0	0	
20211102_03:30	6	0	0	0	0	0	0	0	0	
20211102_03:35	6	0	0	0	0	0	0	0	0	
20211102_03:40	6	0	0	0	0	0	0	0	0	
20211102_03:45	6	0	0	0	0	0	0	0	0	
20211102_03:50	6	0	0	0	0	0	0	0	0	
20211102_03:55	6	0	0	0	0	0	0	0	0	
20211102_04:00	6	0	0	0	0	0	0	0	0	
20211102_04:05	6	0	0	0	0	0	0	0	0	
20211102_04:10	6	0	0	0	0	0	0	0	0	
20211102_04:15	6	0	0	0	0	0	0	0	0	
20211102_04:20	6	0	0	0	0	0	0	0	0	
20211102_04:25	6	0	0	0	0	0	0	0	0	
20211102_04:30	6	0	0	0	0	0	0	0	0	
20211102_04:35	6	0	0	0	0	0	0	0	0	
20211102_04:40	6	0	0	0	0	0	0	0	0	
20211102_04:45	6	0	0	0	0	0	0	0	0	
20211102_04:50	6	0	0	0	0	0	0	0	0	
20211102_04:55	6	0	0	0	0	0	0	0	0	
20211102_05:00	6	0	0	0	0	0	0	0	0	
20211102_05:05	6	0	0	0	0	0	0	0	0	
20211102_05:10	6	0	0	0	0	0	0	0	0	
20211102_05:15	6	0	0	0	0	0	0	0	0	
20211102_05:20	6	0	0	0	0	0	0	0	0	
20211102_05:25	6	0	0	0	0	0	0	0	0	
20211102_05:30	6	0	0	0	0	0	0	0	0	
20211102_05:35	6	0	0	0	0	0	0	0	0	
20211102_05:40	6	0	0	0	0	0	0	0	0	
20211102_05:45	6	0	0	0	0	0	0	0	0	
20211102_05:50	6	0	0	0	0	0	0	0	0	
20211102_05:55	6	0	0	0	0	0	0	0	0	
20211102_06:00	6	0	0	0	0	0	0	0	0	
20211102_06:05	6	0	0	0	0	0	0	0	0	
20211102_06:10	6	0	0	0	0	0	0	0	0	
20211102_06:15	6	0	0	0	0	0	0	0	0	
20211102_06:20	6	0	0	0	0	0	0	0	0	
20211102_06:25	6	0	0	0	0	0	0	0	0	
20211102_06:30	6	0	0	0	0	0	0	0	0	
20211102_06:35	6	0	0	0	0	0	0	0	0	
20211102_06:40	6	0	0	0	0	0	0	0	0	
20211102_06:45	6	0	0	0	0	0	0	0	0	
20211102_06:50	6	0	0	0	0	0	0	0	0	
20211102_06:55	6	0	0	0	0	0	0	0	0	
20211102_07:00	6	0	0	0	0	0	0	0	0	
20211102_07:05	6	0	0	0	0	0	0	0	0	
20211102_07:10	6	0	0	0	0	0	0	0	0	
20211102_07:15	6	0	0	0	0	0	0	0	0	
20211102_07:20	6	0	0	0	0	0	0	0	0	
20211102_07:25	6	0	0	0	0	0	0	0	0	
20211102_07:30	6	0	0	0	0	0	0	0	0	
20211102_07:35	7	0	0	0	0	0	0	0	0	
20211102_07:40	7	0	0	0	0	0	0	0	0	
20211102_07:45	7	0	0	0	0	0	0	0	0	
20211102_07:50	7	0	0	0	0	0	0	0	0	
20211102_07:55	7	0	0	0	0	0	0	0	0	
20211102_08:00	7	0	0	0	0	0	0	0	0	
20211102_08:05	7	0	0	0	0	0	0	0	0	
20211102_08:10	7	0	0	0	0	0	0	0	0	
20211102_08:15	7	0	0	0	0	0	0	0	0	
20211102_08:20	7	0	0	0	0	0	0	0	0	
20211102_08:25	7	0	0	0	0	0	0	0	0	
20211102_08:30	7	0	0	0	0	0	0	0	0	
20211102_08:35	7	0	0	0	0	0	0	0	0	
20211102_08:40	7	0	0	0	0	0	0	0	0	
20211102_08:45	7	0	0	0	0	0	0	0	0	
20211102_08:50	7	0	0	0	0	0	0	0	0	
20211102_08:55	7	0	0	0	0	0	0	0	0	
20211102_09:00	7	0	0	0	0	0	0	0	0	
20211102_09:05	7	0	0	0	0	0	0	0	0	
20211102_09:10	7	0	0	0	0	0	0	0	0	
20211102_09:15	7	0	0	0	0	0	0	0	0	
20211102_09:20	7	0	0	0	0	0	0	0	0	
20211102_09:25	7	0	0	0	0	0	0	0	0	
20211102_09:30	7	0	0	0	0	0	0	0	0	
20211102_09:35	7	0	0	0	0	0	0	0	0	
20211102_09:40	7	0	0	0	0	0	0	0	0	
20211102_09:45	7	0	0	0	0	0	0	0	0	
20211102_09:50	7	0	0	0	0	0	0	0	0	
20211102_09:55	7	0	0	0	0	0	0	0	0	
20211102_10:00	7	0	0	0	0	0	0	0	0	
20211102_10:05	7	0	0	0	0	0	0	0	0	
20211102_10:10	7	0	0	0	0	0	0	0	0	
20211102_10:15	7	0	0	0	0	0	0	0	0	
20211102_10:20	7	0	0	0	0	0	0	0	0	
20211102_10:25	7	0	0	0	0	0	0	0	0	
20211102_10:30	7	0	0	0	0	0	0	0	0	
20211102_10:35	7	0	0	0	0	0	0	0	0	
20211102_10:40	7	0	0	0	0	0	0	0	0	
20211102_10:45	7	0	0	0	0	0	0	0	0	
20211102_10:50	7	0	0	0	0	0	0	0	0	
20211102_10:55	7	0	0	0	0	0	0	0	0	
20211102_11:00	7	0	0	0	0	0	0	0	0	
20211102_11:05	7	0	0	0	0	0	0	0	0	
20211102_11:10	7	0	0	0	0	0	0	0	0	
20211102_11:15	7	0	0	0	0	0	0	0	0	
20211102_11:20	7	0	0	0	0	0	0	0	0	
20211102_11:25	7	0	0	0	0	0	0	0	0	
20211102_11:30	7	0	0	0	0	0	0	0	0	
20211102_11:35	7	0	0	0	0	0	0	0	0	
20211102_11:40	7	0	0	0	0	0	0	0	0	
20211102_11:45	7	0	0	0	0	0	0	0	0	
20211102_11:50	7	0	0	0	0	0	0	0	0	
20211102_11:55	7	0	0	0	0	0	0	0	0	
20211102_12:00	7	0	0	0	0	0	0	0	0	
20211102_12:05	7	0	0	0	0	0	0	0	0	
20211102_12:10	7	0	0	0	0	0	0	0	0	
20211102_12:15	7	0	0	0	0	0	0	0	0	
20211102_12:20	7	0	0	0	0	0	0	0	0	
20211102_12:25	7	0	0	0	0	0	0	0	0	
20211102_12:30	7	0	0	0	0	0	0	0	0	
20211102_12:35	7	0	0	0	0	0	0	0	0	
20211102_12:40	7	0	0	0	0	0	0	0	0	
20211102_12:45	7	0	0	0	0	0	0	0	0	
20211102_12:50	7	0	0	0	0	0	0	0	0	
20211102_12:55	7	0	0	0	0	0	0	0	0	
20211102_13:00	7	0	0	0	0	0	0	0	0	
20211102_13:05	7	0	0	0	0	0	0	0	0	
20211102_13:10	7	0	0	0	0	0	0	0	0	
20211102_13:15	7	0	0	0	0	0	0	0	0	
20211102_13:20	7	0	0	0	0	0	0	0	0	
20211102_13:25	7	0	0	0	0	0	0	0	0	
20211102_13:30	7	0	0	0	0	0	0	0	0	
20211102_13:35	7	0	0	0	0	0	0	0	0	
20211102_13:40	7	0	0	0	0	0	0	0	0	
20211102_13:45	7	0	0	0	0	0	0	0	0	
20211102_13:50	7	0	0	0	0	0	0	0	0	
20211102_13:55	7	0	0	0	0	0	0	0	0	
20211102_14:00	7	0	0	0	0	0	0	0	0	
20211102_14:05	7	0	0	0	0	0	0	0	0	
20211102_14:10	7	0	0	0	0	0	0	0	0	
20211102_14:15	7	0	0	0	0	0	0	0	0	
20211102_14:20	7	0	0	0	0	0	0	0	0	
20211102_14:25	7	0	0	0	0	0	0	0	0	
20211102_14:30	7	0	0	0	0	0	0	0	0	
20211102_14:35	7	0	0	0	0	0	0	0	0	
20211102_14:40	7	0	0	0	0	0	0	0	0	
20211102_14:45	7	0	0	0	0	0	0	0	0	
20211102_14:50	7	0	0	0	0	0	0	0	0	
20211102_14:55	7	0	0	0	0	0	0	0	0	
20211102_15:00	7	0	0	0	0	0	0	0	0	
20211102_15:05	7	0	0	0	0	0	0	0	0	
20211102_15:10	6	0	0	0	0	0	0	0	0	
20211102_15:15	6	0	0	0	0	0	0	0	0	
20211102_15:20	6	0	0	0	0	0	0	0	0	
20211102_15:25	6	0	0	0	0	0	0	0	0	
20211102_15:30	6	0	0	0	0	0	0	0	0	
20211102_15:35	6	0	0	0	0	0	0	0	0	
20211102_15:40	6	0	0	0	0	0	0	0	0	
20211102_15:45	6	0	0	0	0	0	0	0	0	
20211102_15:50	6	0	0	0	0	0	0	0	0	
20211102_15:55	6	0	0	0	0	0	0	0	0	
20211102_16:00	6	0	0	0	0	0	0	0	0	
20211102_16:05	6	0	0	0	0	0	0	0	0	
20211102_16:10	6	0	0	0	0	0	0	0	0	
20211102_16:15	6	0	0	0	0	0	0	0	0	
20211102_16:20	6	0	0	0	0	0	0	0	0	
20211102_16:25	6	0	0	0	0	0	0	0	0	
20211102_16:30	6	0	0	0	0	0	0	0	0	
20211102_16:35	6	0	0	0	0	0	0	0	0	
20211102_16:40	6	0	0	0	0	0	0	0	0	
20211102_16:45	6	0	0	0	0	0	0	0	0	
20211102_16:50	6	0	0	0	0	0	0	0	0	
20211102_16:55	6	0	0	0	0	0	0	0	0	
20211102_17:00	6	0	0	0	0	0	0	0	0	
20211102_17:05	6	0	0	0	0	0	0	0	0	
20211102_17:10	6	0	0	0	0	0	0	0	0	
20211102_17:15	6	0	0	0	0	0	0	0	0	
20211102_17:20	6	0	0	0	0	0	0	0	0	
20211102_17:25	6	0	0	0	0	0	0	0	0	
20211102_17:30	6	0	0	0	0	0	0	0	0	
20211102_17:35	6	0	0	0	0	0	0	0	0	
20211102_17:40	6	0	0	0	0	0	0	0	0	
20211102_17:45	6	0	0	0	0	0	0	0	0	
20211102_17:50	6	0	0	0	0	0	0	0	0	
20211102_17:55	6	0	0	0	0	0	0	0	0	
20211102_18:00	6	0	0	0	0	0	0	0	0	
20211102_18:05	6	0	0	0	0	0	0	0	0	
20211102_18:10	6	0	0	0	0	0	0	0	0	
20211102_18:15	6	0	0	0	0	0	0	0	0	
20211102_18:20	6	0	0	0	0	0	0	0	0	
20211102_18:25	6	0	0	0	0	0	0	0	0	
20211102_18:30	6	0	0	0	0	0	0	0	0	
20211102_18:35	6	0	0	0	0	0	0	0	0	
20211102_18:40	6	0	0	0	0	0	0	0	0	
20211102_18:45	6	0	0	0	0	0	0	0	0	
20211102_18:50	6	0	0	0	0	0	0	0	0	
20211102_18:55	6	0	0	0	0	0	0	0	0	
20211102_19:00	6	0	0	0	0	0	0	0	0	
20211102_19:05	6	0	0	0	0	0	0	0	0	
20211102_19:10	6	0	0	0	0	0	0	0	0	
20211102_19:15	6	0	0	0	0	0	0	0	0	
20211102_19:20	6	0	0	0	0	0	0	0	0	
20211102_19:25	6	0	0	0	0	0	0	0	0	
20211102_19:30	6	0	0	0	0	0	0	0	0	
20211102_19:35	6	0	0	0	0	0	0	0	0	
20211102_19:40	6	0	0	0	0	0	0	0	0	
20211102_19:45	6	0	0	0	0	0	0	0	0	
20211102_19:50	6	0	0	0	0	0	0	0	0	
20211102_19:55	6	0	0	0	0	0	0	0	0	
20211102_20:00	6	0	0	0	0	0	0	0	0	
20211102_20:05	6	0	0	0	0	0	0	0	0	
20211102_20:10	6	0	0	0	0	0	0	0	0	
20211102_20:15	6	0	0	0	0	0	0	0	0	
20211102_20:20	6	0	0	0	0	0	0	0	0	
20211102_20:25	6	0	0	0	0	0	0	0	0	
20211102_20:30	6	0	0	0	0	0	0	0	0	
20211102_20:35	6	0	0	0	0	0	0	0	0	
20211102_20:40	6	0	0	0	0	0	0	0	0	
20211102_20:45	6	0	0	0	0	0	0	0	0	
20211102_20:50	6	0	0	0	0	0	0	0	0	
20211102_20:55	6	0	0	0	0	0	0	0	0	
20211102_21:00	6	0	0	0	0	0	0	0	0	
20211102_21:05	6	0	0	0	0	0	0	0	0	
20211102_21:10	6	0	0	0	0	0	0	0	0	
20211102_21:15	6	0	0	0	0	0	0	0	0	
20211102_21:20	6	0	0	0	0	0	0	0	0	
20211102_21:25	6	0	0	0	0	0	0	0	0	
20211102_21:30	6	0	0	0	0	0	0	0	0	
20211102_21:35	6	0	0	0	0	0	0	0	0	
20211102_21:40	6	0	0	0	0	0	0	0	0	
20211102_21:45	6	0	0	0	0	0	0	0	0	
20211102_21:50	6	0	0	0	0	0	0	0	0	
20211102_21:55	6	0	0	0	0	0	0	0	0	
20211102_22:00	6	0	0	0	0	0	0	0	0	
20211102_22:05	6	0	0	0	0	0	0	0	0	
20211102_22:10	6	0	0	0	0	0	0	0	0	
20211102_22:15	6	0	0	0	0	0	0	0	0	
20211102_22:20	6	0	0	0	0	0	0	0	0	
20211102_22:25	6	0	0	0	0	0	0	0	0	
20211102_22:30	6	0	0	0	0	0	0	0	0	
20211102_22:35	6	0	0	0	0	0	0	0	0	
20211102_22:40	6	0	0	0	0	0	0	0	0	
20211102_22:45	6	0	0	0	0	0	0	0	0	
20211102_22:50	6	0	0	0	0	0	0	0	0	
20211102_22:55	6	0	0	0	0	0	0	0	0	
20211102_23:00	6	0	0	0	0	0	0	0	0	
