Origin Time;Ml;Zone;Depth;Latitude;Longitude;FM;Discrepancies;Strike;Dip;Rake;P_Azm;P_PLNG;T_Azm;T_PLNG
2022/11/15 03:20:15;1.4;1.2 km SE from Crateri Centrali (CT);0.69;37.7454;15.0048;13;;255;85;180;120;4;210;4
2022/11/25 05:49:51;1.8;2.8 km E from Randazzo (CT);29.63;37.885;14.9787;9;;5;25;-30;7;52;230;29
2022/11/25 09:39:21;2.3;3.8 km SW from Randazzo (CT);26.78;37.8547;14.9151;15;;60;70;-90;330;65;150;25
2022/11/25 17:02:33;1.4;2.5 km NW from Zafferana Etnea (CT);8.4;37.7091;15.0865;9;;50;40;-20;28;44;274;23
2022/11/30 00:51:44;1.5;1.5 km S from Monte Nero (CT);10.17;37.7956;15.0282;13;;10;15;140;239;34;35;53
2022/11/30 00:51:44;1.5;1.5 km S from Monte Nero (CT);10.17;37.7956;15.0282;13;;120;75;100;202;29;44;59
2022/12/07 07:11:42;2.5;1.8 km E from Sant'Alfio (CT);8.01;37.7483;15.1598;21;;5;70;170;230;7;323;21
2022/12/08 03:02:57;2.5;4.2 km W from Paternò (CT);2.45;37.5659;14.8542;15;;110;65;-160;329;31;62;5
2022/12/09 00:32:23;1.4;1.3 km W from Monte Scorsone (CT);4;37.7494;15.054;13;;105;75;-10;62;18;331;4
2022/12/12 03:30:13;1.3;1.4 km NW from M. Denza (CT);6.35;37.7177;14.9605;9;;15;60;110;91;13;326;68
2022/12/12 04:58:26;1.3;0.9 km E from Sant'Alfio (CT);7.95;37.7446;15.151;8;;280;85;20;52;10;146;18
2022/12/12 04:58:26;1.3;0.9 km E from Sant'Alfio (CT);7.95;37.7446;15.151;8;;170;35;120;59;13;185;69
2022/12/12 08:41:03;1.9;2.0 km NW from Randazzo (CT);26.1;37.892;14.9356;14;;130;70;-40;87;42;187;11
2022/12/12 08:41:03;1.9;2.0 km NW from Randazzo (CT);26.1;37.892;14.9356;14;;180;60;-140;35;48;303;2
2022/12/12 08:41:03;1.9;2.0 km NW from Randazzo (CT);26.1;37.892;14.9356;14;;350;15;-30;5;51;211;36
2022/12/12 10:30:15;1.7;2.1 km N from Randazzo (CT);26.22;37.8951;14.9425;11;;145;85;-20;99;18;193;10
2022/12/12 10:30:15;1.7;2.1 km N from Randazzo (CT);26.22;37.8951;14.9425;11;;75;80;-160;300;21;207;7
2022/12/18 05:59:34;1.6;2.5 km SW from Moio Alcantara (ME);20.59;37.8852;15.0289;8;;0;80;10;314;0;224;14
2022/12/19 07:19:26;1.4;1.5 km N from Monte Zoccolaro (CT);4.03;37.7291;15.0628;8;;345;85;50;106;29;220;37
2022/12/19 09:59:26;2.2;1.4 km E from Monte Zoccolaro (CT);2.43;37.7199;15.0739;22;;30;75;180;254;11;346;11
2022/12/19 09:59:26;2.2;1.4 km E from Monte Zoccolaro (CT);2.43;37.7199;15.0739;22;;45;70;-140;268;42;168;11
2022/12/21 01:39:41;1.7;1.1 km N from Monte Centenari (CT);3.28;37.745;15.0384;21;;110;60;-10;72;27;334;14
2022/12/24 12:30:13;1.2;2.5 km NW from Tarderia (CT);6.19;37.6773;15.0424;7;;75;30;-40;79;57;309;23
2022/12/24 12:30:13;1.2;2.5 km NW from Tarderia (CT);6.19;37.6773;15.0424;7;;240;75;-80;164;59;322;29
2023/01/01 00:11:21;2.1;1.8 km NE from Ragalna (CT);1.65;37.6444;14.9584;13;;195;65;-10;155;24;60;11
2023/01/01 10:28:53;2.8;1.9 km NE from Ragalna (CT);1.44;37.6473;14.9573;19;;130;80;120;196;29;71;47
2023/01/07 00:03:46;1.6;1.3 km S from Monte Collabasso (CT);18.51;37.8187;15.0037;12;;65;45;60;356;4;256;69
2023/01/07 00:03:46;1.6;1.3 km S from Monte Collabasso (CT);18.51;37.8187;15.0037;12;;215;70;20;167;1;76;28
2023/01/07 00:11:12;1.3;1.3 km E from Grotta del Gelo (CT);21.66;37.8096;14.9993;9;;80;25;120;328;22;116;64
2023/01/07 00:11:12;1.3;1.3 km E from Grotta del Gelo (CT);21.66;37.8096;14.9993;9;;260;65;80;357;19;150;68
2023/01/07 00:11:12;1.3;1.3 km E from Grotta del Gelo (CT);21.66;37.8096;14.9993;9;;35;85;0;350;4;260;4
2023/01/12 14:22:40;2.2;1.4 km N from Biancavilla (CT);1.39;37.6555;14.8685;13;;150;80;140;205;19;101;35
2023/01/12 14:22:40;2.2;1.4 km N from Biancavilla (CT);1.39;37.6555;14.8685;13;;15;70;-110;256;60;120;22
2023/01/12 14:22:40;2.2;1.4 km N from Biancavilla (CT);1.39;37.6555;14.8685;13;;110;50;90;200;5;20;85
2023/01/15 08:04:00;1.6;1.5 km SE from M. Denza (CT);13.73;37.697;14.9787;12;;70;85;0;25;4;295;4
2023/01/15 08:04:00;1.6;1.5 km SE from M. Denza (CT);13.73;37.697;14.9787;12;;135;85;-160;1;18;267;10
2023/01/22 02:49:29;1.5;1.4 km NW from Milo (CT);3.36;37.7297;15.105;16;;100;40;-30;83;50;330;18
2023/01/22 02:49:29;1.5;1.4 km NW from Milo (CT);3.36;37.7297;15.105;16;;40;50;-140;245;53;343;6
2023/01/30 22:12:28;1.4;0.7 km NW from Monte Fontane (CT);4.34;37.7435;15.0786;13;;45;20;-40;64;55;276;31
2023/01/30 22:12:28;1.4;0.7 km NW from Monte Fontane (CT);4.34;37.7435;15.0786;13;;160;80;-80;82;54;241;34
2023/02/02 06:38:07;1.9;1.6 km NW from Mangano (CT);3.75;37.6903;15.1615;12;;205;80;-50;152;41;265;24
2023/02/05 17:18:57;2.4;7.6 km SW from Bronte (CT);16.46;37.7394;14.7704;13;;80;65;-140;300;45;203;6
2023/02/05 17:18:57;2.4;7.6 km SW from Bronte (CT);16.46;37.7394;14.7704;13;;310;30;-20;298;47;170;29
2023/02/05 17:18:57;2.4;7.6 km SW from Bronte (CT);16.46;37.7394;14.7704;13;;325;25;20;287;33;152;48
2023/02/05 20:49:20;3.6;7.9 km SW from Bronte (CT);17.1;37.7396;14.7649;32;;50;65;-100;300;68;147;19
2023/02/05 21:02:15;2.5;8.8 km SW from Bronte (CT);16.26;37.7373;14.7553;17;;60;55;-140;270;51;3;2
2023/02/06 04:31:31;1.6;1.7 km NE from Biancavilla (CT);1.02;37.6507;14.8836;7;;125;70;80;223;24;19;64
2023/02/06 04:31:31;1.6;1.7 km NE from Biancavilla (CT);1.02;37.6507;14.8836;7;;300;90;-90;210;45;30;45
2023/02/13 10:22:27;1.8;1.6 km NE from Ragalna (CT);0.88;37.6441;14.9561;9;;40;25;-90;130;70;310;20
2023/02/22 00:45:23;1.3;3.2 km NE from Riposto (CT);2.77;37.7458;15.2344;12;;110;50;-100;327;81;207;5
2023/02/22 00:45:23;1.3;3.2 km NE from Riposto (CT);2.77;37.7458;15.2344;12;;40;45;-70;33;76;296;2
2023/02/22 23:24:32;1.3;8.9 km SW from Bronte (CT);15.53;37.7266;14.7651;12;;100;35;-40;96;57;335;19
2023/02/23 05:43:04;1.4;3.1 km S from Monte S. Leo (CT);1.44;37.6286;14.9785;12;;0;75;-170;223;18;314;4
2023/02/23 05:43:04;1.4;3.1 km S from Monte S. Leo (CT);1.44;37.6286;14.9785;12;;170;70;140;227;11;127;42
2023/02/24 00:14:54;1.4;2.2 km SE from Monte S. Leo (CT);2.44;37.6379;14.9968;12;;350;60;10;306;14;208;27
2023/02/24 00:14:54;1.4;2.2 km SE from Monte S. Leo (CT);2.44;37.6379;14.9968;12;;70;30;130;311;20;84;62
2023/02/26 02:18:43;1.5;1.4 km S from Zafferana Etnea (CT);5.19;37.6796;15.1081;15;;75;45;-80;71;83;338;0
2023/02/26 02:18:43;1.5;1.4 km S from Zafferana Etnea (CT);5.19;37.6796;15.1081;15;;150;50;-130;353;60;87;2
2023/02/28 10:40:14;1.9;1.3 km SE from Monte Fontane (CT);6.76;37.7298;15.0928;13;;225;70;-150;87;35;353;5
2023/02/28 11:16:22;3.2;0.9 km SE from Monte Fontane (CT);6.52;37.7336;15.0918;22;;125;50;-10;91;33;347;21
2023/03/01 00:21:08;2.3;8.2 km SW from Bronte (CT);13.65;37.7416;14.759;14;;65;80;-150;291;28;194;13
2023/03/01 07:30:06;1.9;1.3 km NE from M. Intraleo (CT);27.05;37.7308;14.9279;10;;190;10;-120;316;53;126;36
2023/03/16 00:45:04;1.7;1.2 km W from Zafferana Etnea (CT);4.6;37.6971;15.0926;11;;80;70;20;32;1;301;28
2023/03/16 00:45:04;1.7;1.2 km W from Zafferana Etnea (CT);4.6;37.6971;15.0926;11;;240;85;-70;171;46;312;37
2023/03/17 02:12:57;1.3;2.7 km SW from Biancavilla (CT);0.03;37.6299;14.8407;8;;165;55;100;248;9;109;77
2023/03/17 02:12:57;1.3;2.7 km SW from Biancavilla (CT);0.03;37.6299;14.8407;8;;190;70;110;265;22;129;60
2023/03/17 08:21:29;3;2.4 km NW from Randazzo (CT);19.93;37.8959;14.9348;26;;70;85;-110;319;46;178;37
2023/03/17 08:21:29;3;2.4 km NW from Randazzo (CT);19.93;37.8959;14.9348;26;;145;10;-180;335;44;135;44
2023/03/17 10:03:20;2.2;2.6 km NW from Randazzo (CT);19.92;37.896;14.9315;22;;55;85;-60;354;42;120;33
2023/03/19 01:00:57;1;1.0 km W from Rifugio Citelli (CT);5.33;37.7665;15.0489;9;;95;45;-20;69;42;320;19
2023/03/19 18:35:12;1.2;0.2 km NW from Monte Grosso (CT);4.51;37.6735;15.0064;8;;30;45;-10;359;36;250;24
2023/03/21 17:54:56;1.4;0.7 km SE from Crateri Centrali (CT);-0.04;37.7494;15.0019;10;;65;70;30;193;5;287;35
2023/03/21 17:54:56;1.4;0.7 km SE from Crateri Centrali (CT);-0.04;37.7494;15.0019;10;;40;30;-50;54;62;281;20
2023/03/23 14:54:02;1.2;1.7 km N from Pietrafucile (CT);4.48;37.7768;15.1246;7;;95;70;10;50;7;317;21
2023/03/23 19:32:38;1.3;2.4 km E from Monte Zoccolaro (CT);5.71;37.7149;15.0861;10;;340;90;-20;293;14;27;14
2023/03/23 19:32:38;1.3;2.4 km E from Monte Zoccolaro (CT);5.71;37.7149;15.0861;10;;95;85;-130;330;37;216;29
2023/03/26 12:06:11;1.4;2.8 km NE from Monte Collabasso (CT);14.83;37.8431;15.0359;7;;145;65;170;10;11;105;24
2023/03/26 12:06:11;1.4;2.8 km NE from Monte Collabasso (CT);14.83;37.8431;15.0359;7;;335;65;-130;197;52;93;11
2023/03/26 12:37:02;1.6;2.8 km W from Solicchiata (CT);13.47;37.8563;15.0428;7;;50;85;-20;4;18;98;10
2023/03/26 12:37:02;1.6;2.8 km W from Solicchiata (CT);13.47;37.8563;15.0428;7;;120;40;120;9;9;122;69
2023/03/26 12:50:02;2.8;3.1 km NE from Monte Collabasso (CT);11.42;37.8489;15.0346;30;;135;45;150;6;14;113;49
2023/03/26 13:07:09;1.9;3.5 km W from Solicchiata (CT);11.29;37.8539;15.0353;11;;35;75;-20;352;25;83;3
2023/03/26 13:56:29;1.7;3.2 km W from Solicchiata (CT);11.16;37.8571;15.037;11;;140;60;170;4;14;102;27
2023/03/26 22:26:28;1.6;3.3 km W from Solicchiata (CT);9.43;37.8646;15.0349;11;;135;70;160;3;1;94;28
2023/04/04 17:21:39;1.7;0.6 km SE from Crateri Centrali (CT);-0.63;37.7499;15.0012;9;;65;65;30;193;1;284;38
2023/04/08 14:42:10;0.9;1.8 km N from Monte Zoccolaro (CT);3.1;37.7315;15.0631;9;;135;80;-80;57;54;216;34
2023/04/08 14:49:49;1;1.8 km NE from Monte Zoccolaro (CT);3.53;37.7299;15.0685;13;;130;40;10;92;28;337;38
2023/04/08 14:49:49;1;1.8 km NE from Monte Zoccolaro (CT);3.53;37.7299;15.0685;13;;155;30;80;72;15;271;74
2023/04/08 14:49:49;1;1.8 km NE from Monte Zoccolaro (CT);3.53;37.7299;15.0685;13;;100;85;-120;341;42;215;33
2023/04/08 14:49:49;1;1.8 km NE from Monte Zoccolaro (CT);3.53;37.7299;15.0685;13;;15;20;-40;34;55;246;31
2023/04/08 14:51:45;1.3;1.9 km SW from Monte Fontane (CT);3.52;37.7316;15.0671;16;;110;60;-20;74;34;338;8
2023/04/08 14:51:45;1.3;1.9 km SW from Monte Fontane (CT);3.52;37.7316;15.0671;16;;195;50;160;61;16;165;40
2023/04/08 14:52:20;1.3;1.9 km NE from Monte Zoccolaro (CT);3.53;37.7319;15.0651;16;;75;55;-90;345;80;165;10
2023/04/08 14:52:20;1.3;1.9 km NE from Monte Zoccolaro (CT);3.53;37.7319;15.0651;16;;125;35;10;89;31;329;41
2023/04/08 14:52:20;1.3;1.9 km NE from Monte Zoccolaro (CT);3.53;37.7319;15.0651;16;;175;45;180;30;30;140;30
2023/04/08 14:56:57;1.5;1.8 km S from Monte Scorsone (CT);3.59;37.7325;15.0671;19;;70;75;-100;326;59;168;29
2023/04/08 14:56:57;1.5;1.8 km S from Monte Scorsone (CT);3.59;37.7325;15.0671;19;;110;75;-90;20;60;200;30
2023/04/08 14:56:57;1.5;1.8 km S from Monte Scorsone (CT);3.59;37.7325;15.0671;19;;100;65;-40;60;45;157;6
2023/04/08 14:56:57;1.5;1.8 km S from Monte Scorsone (CT);3.59;37.7325;15.0671;19;;135;30;30;88;26;319;52
2023/04/08 14:56:57;1.5;1.8 km S from Monte Scorsone (CT);3.59;37.7325;15.0671;19;;320;65;40;83;6;180;45
2023/04/08 14:57:51;1;1.7 km NE from Monte Zoccolaro (CT);3.53;37.7302;15.0664;13;;100;60;-20;64;34;328;8
2023/04/08 14:57:51;1;1.7 km NE from Monte Zoccolaro (CT);3.53;37.7302;15.0664;13;;150;75;-100;46;59;248;29
2023/04/08 14:57:51;1;1.7 km NE from Monte Zoccolaro (CT);3.53;37.7302;15.0664;13;;125;25;30;80;29;303;52
2023/04/08 14:57:51;1;1.7 km NE from Monte Zoccolaro (CT);3.53;37.7302;15.0664;13;;180;45;180;35;30;145;30
2023/04/08 14:58:29;1.5;1.5 km W from Monte Fontane (CT);3.38;37.7337;15.0699;20;;125;30;30;78;26;309;52
2023/04/08 14:58:29;1.5;1.5 km W from Monte Fontane (CT);3.38;37.7337;15.0699;20;;85;75;-50;35;45;146;20
2023/04/08 14:58:29;1.5;1.5 km W from Monte Fontane (CT);3.38;37.7337;15.0699;20;;175;35;180;25;35;145;35
2023/04/08 14:59:26;0.9;1.8 km N from Monte Zoccolaro (CT);3.13;37.7313;15.063;9;;30;20;130;269;29;60;58
2023/04/08 15:00:15;1.1;1.7 km NE from Monte Zoccolaro (CT);3.48;37.7296;15.067;12;;105;80;-130;338;41;225;24
2023/04/08 15:00:15;1.1;1.7 km NE from Monte Zoccolaro (CT);3.48;37.7296;15.067;12;;40;60;-100;285;73;137;14
2023/04/09 01:00:20;1.2;1.4 km S from Monte Fontane (CT);4.35;37.7281;15.0811;11;;50;45;140;287;10;32;55
2023/04/10 03:14:34;1.2;1.7 km E from Monte Fontane (CT);7.52;37.7428;15.1051;10;;120;30;-70;163;71;15;16
2023/04/10 03:14:34;1.2;1.7 km E from Monte Fontane (CT);7.52;37.7428;15.1051;10;;130;35;0;100;35;340;35
2023/04/10 03:14:34;1.2;1.7 km E from Monte Fontane (CT);7.52;37.7428;15.1051;10;;60;90;50;183;33;297;33
2023/04/10 03:16:02;1.3;1.8 km E from Monte Fontane (CT);7.32;37.7428;15.1055;12;;125;40;-10;98;38;343;28
2023/04/11 23:18:54;1.1;0.7 km SE from Monte Fontane (CT);4.89;37.7367;15.0922;9;;110;30;0;83;38;317;38
2023/04/12 00:12:34;1.7;1.7 km N from Monte Zoccolaro (CT);14.71;37.731;15.0573;14;;55;45;160;280;19;29;42
2023/04/14 23:41:26;1.4;1.5 km N from Monte Zoccolaro (CT);7.28;37.7287;15.0544;10;;20;70;130;82;15;333;49
2023/04/16 23:08:41;2.4;2.0 km NW from Piano Pernicana (CT);-1.34;37.8164;15.053;15;;45;80;50;165;24;278;41
2023/04/21 12:06:24;4.5;2.1 km NE from Aci Castello (CT);20.12;37.5683;15.1646;44;;165;65;-40;125;45;222;6
2023/04/21 12:27:38;1.8;5.0 km SE from Aci Castello (CT);20.5;37.5272;15.1916;7;;280;85;-120;161;42;35;33
2023/04/21 12:27:38;1.8;5.0 km SE from Aci Castello (CT);20.5;37.5272;15.1916;7;;5;90;0;320;0;50;0
2023/04/24 16:37:22;1.3;2.2 km SW from Pietrafucile (CT);5.21;37.7501;15.109;10;;125;50;-10;91;33;347;21
2023/04/24 16:37:22;1.3;2.2 km SW from Pietrafucile (CT);5.21;37.7501;15.109;10;;135;75;-30;91;32;187;9
2023/04/25 22:12:15;1.2;0.1 km W from Monte Fontane (CT);5.33;37.7396;15.0839;9;;140;50;50;77;2;343;60
2023/05/01 15:27:52;1.6;0.6 km SE from Zafferana Etnea (CT);5.88;37.6889;15.1108;10;;115;45;-90;281;90;25;0
2023/05/03 02:21:23;1.7;2.0 km NE from Contrada Feliciosa (CT);19.86;37.7064;14.9302;12;;350;40;70;274;7;157;76
2023/05/04 22:39:31;2.2;1.6 km SW from Monte Scorsone (CT);4.7;37.7411;15.0533;15;;10;70;120;78;19;318;55
2023/05/04 22:40:59;1.2;1.5 km E from Monte Centenari (CT);4.77;37.7403;15.0514;7;;100;70;-10;58;21;325;7
2023/05/06 19:49:09;0.9;0.3 km W from Monte Scorsone (CT);3.87;37.7477;15.066;9;;130;85;50;251;29;5;37
2023/05/06 19:49:09;0.9;0.3 km W from Monte Scorsone (CT);3.87;37.7477;15.066;9;;335;25;80;253;20;85;69
2023/05/07 01:09:32;1.1;1.3 km W from Monte Scorsone (CT);3.95;37.7496;15.0543;11;;125;70;10;80;7;347;21
2023/05/10 01:52:34;2.1;0.9 km N from San Giovanni Bosco (CT);-1.56;37.6639;15.1638;13;;60;35;-150;251;51;11;22
2023/05/10 01:52:34;2.1;0.9 km N from San Giovanni Bosco (CT);-1.56;37.6639;15.1638;13;;345;90;-140;218;27;112;27
2023/05/10 01:53:54;2.3;0.8 km N from San Giovanni Bosco (CT);-1.57;37.6629;15.1626;13;;50;45;-140;248;55;353;10
2023/05/18 01:22:56;3.3;1.3 km NE from Linera (CT);-1.58;37.6726;15.1493;18;;20;40;-50;15;63;262;11
2023/05/18 14:44:54;1.6;1.4 km NE from M. Frumento Supino (CT);0.95;37.7437;15.0065;11;;50;65;100;133;19;340;68
2023/05/18 14:49:31;1.6;1.4 km SE from Crateri Centrali (CT);0.81;37.7441;15.0058;8;;40;45;90;310;0;206;90
2023/05/18 14:49:31;1.6;1.4 km SE from Crateri Centrali (CT);0.81;37.7441;15.0058;8;;65;80;60;179;29;304;47
2023/05/18 14:50:16;1.9;1.4 km NE from M. Frumento Supino (CT);1.04;37.7427;15.007;12;;25;50;100;108;5;348;81
2023/05/18 14:51:16;1.8;1.4 km NE from M. Frumento Supino (CT);0.74;37.7438;15.0052;14;;15;55;90;105;10;285;80
2023/05/18 14:52:00;1.7;1.5 km NE from M. Frumento Supino (CT);0.76;37.7429;15.0089;13;;5;50;80;102;5;222;81
2023/05/18 14:52:47;1.8;1.4 km NE from M. Frumento Supino (CT);1.16;37.7427;15.0068;10;;55;65;100;138;19;345;68
2023/05/18 14:53:13;1.5;1.3 km SE from Crateri Centrali (CT);0.69;37.7454;15.0063;9;;10;70;30;138;5;232;35
2023/05/18 14:53:13;1.5;1.3 km SE from Crateri Centrali (CT);0.69;37.7454;15.0063;9;;170;70;-80;96;64;252;24
2023/05/18 15:00:29;1.9;1.1 km NE from M. Frumento Supino (CT);1.2;37.7416;15.0047;15;;355;70;80;93;24;249;64
2023/05/18 15:00:29;1.9;1.1 km NE from M. Frumento Supino (CT);1.2;37.7416;15.0047;15;;150;70;30;278;5;12;35
2023/05/18 15:03:02;1.8;1.6 km NE from M. Frumento Supino (CT);1.01;37.7414;15.0119;7;;160;85;100;241;39;81;49
2023/05/18 15:03:02;1.8;1.6 km NE from M. Frumento Supino (CT);1.01;37.7414;15.0119;7;;140;60;50;257;7;357;55
2023/05/18 15:04:05;1.8;1.5 km NE from M. Frumento Supino (CT);0.77;37.7435;15.0078;11;;15;35;90;285;10;105;80
2023/05/18 15:04:05;1.8;1.5 km NE from M. Frumento Supino (CT);0.77;37.7435;15.0078;11;;300;30;20;260;29;132;47
2023/05/18 15:05:22;1.8;1.5 km NE from M. Frumento Supino (CT);1.13;37.7417;15.0104;7;;40;55;150;272;7;8;44
2023/05/18 15:05:22;1.8;1.5 km NE from M. Frumento Supino (CT);1.13;37.7417;15.0104;7;;115;10;-90;205;55;25;35
2023/05/19 01:45:56;1.8;0.6 km SE from Crateri Centrali (CT);-0.21;37.7486;14.999;7;;130;70;140;187;11;87;42
2023/05/25 23:32:35;0.9;1.3 km N from Sant'Alfio (CT);3.5;37.753;15.1452;7;;90;75;-10;47;18;316;4
2023/05/28 04:34:41;2.8;0.8 km SW from Monte Scorsone (CT);4.38;37.7449;15.0616;17;;115;80;10;69;0;339;14
2023/05/28 04:42:13;1.7;1.3 km W from Monte Scorsone (CT);3.76;37.7436;15.0554;16;;130;50;20;84;16;340;40
2023/05/28 04:44:23;3.9;0.9 km W from Monte Scorsone (CT);4.17;37.7493;15.0588;23;;35;85;170;81;3;350;11
2023/05/28 04:48:49;0.9;1.9 km N from Monte Zoccolaro (CT);5.78;37.7324;15.0621;8;;95;75;-10;52;18;321;4
2023/05/28 04:51:37;2.6;1.6 km SW from Monte Scorsone (CT);4.74;37.7383;15.0556;22;;135;40;20;91;23;337;44
2023/05/28 04:53:43;2.1;1.4 km W from Monte Scorsone (CT);2.48;37.746;15.0536;23;;100;5;-10;105;46;295;44
2023/05/28 04:53:43;2.1;1.4 km W from Monte Scorsone (CT);2.48;37.746;15.0536;23;;110;60;10;66;14;328;27
2023/05/28 04:56:07;1.4;0.9 km W from Monte Scorsone (CT);4.85;37.7496;15.0592;14;;200;80;160;248;7;155;21
2023/05/28 05:05:02;2.3;1.6 km E from Monte Centenari (CT);4.54;37.7381;15.0537;15;;15;90;100;95;44;295;44
2023/05/28 05:13:21;1.5;0.8 km SE from Rifugio Citelli (CT);3.25;37.7611;15.0661;12;;40;35;-160;237;46;358;26
2023/05/28 05:16:04;1.7;1.0 km S from Rifugio Citelli (CT);4.15;37.7576;15.0629;9;;65;70;-100;319;64;163;24
2023/05/28 05:18:20;0.9;0.4 km W from Monte Fontane (CT);8.07;37.7404;15.0806;7;;5;80;-180;230;7;320;7
2023/05/28 05:23:39;1.7;0.7 km N from Monte Scorsone (CT);4.27;37.7552;15.0682;8;;30;85;-170;255;11;164;3
2023/05/28 05:40:47;1.3;1.5 km SW from Monte Scorsone (CT);3.96;37.7414;15.054;12;;80;30;-40;84;57;314;23
2023/05/28 06:01:38;0.9;1.2 km E from Monte Centenari (CT);3.6;37.7393;15.0482;10;;125;75;-80;49;59;207;29
2023/05/28 06:02:00;1.2;0.7 km NW from Monte Scorsone (CT);3.26;37.7519;15.0619;12;;310;70;50;68;15;177;49
2023/05/28 06:02:00;1.2;0.7 km NW from Monte Scorsone (CT);3.26;37.7519;15.0619;12;;150;25;90;60;20;240;70
2023/05/28 06:12:04;1.6;1.6 km W from Monte Scorsone (CT);3.94;37.743;15.0517;16;;125;45;10;85;24;336;36
2023/05/28 06:15:40;1.5;1.3 km SW from Monte Scorsone (CT);4.85;37.7406;15.0586;12;;85;25;-10;70;44;295;36
2023/05/28 06:17:35;0.9;1.4 km SW from Monte Scorsone (CT);4.68;37.7373;15.0613;13;;335;80;40;100;19;204;35
2023/05/28 06:17:35;0.9;1.4 km SW from Monte Scorsone (CT);4.68;37.7373;15.0613;13;;150;60;0;109;21;11;21
2023/05/28 06:20:23;1.3;1.3 km W from Monte Scorsone (CT);3.06;37.7448;15.0554;12;;85;45;-20;59;42;310;19
2023/05/28 11:31:01;1;1.2 km SW from Monte Scorsone (CT);4.47;37.7407;15.0595;9;;70;15;-50;107;55;307;33
2023/05/28 15:40:48;1.3;0.9 km W from Crateri Centrali (CT);14.89;37.7519;14.9853;10;;180;35;120;69;13;195;69
2023/05/28 15:47:33;1.2;1.4 km SW from Crateri Centrali (CT);14.99;37.7451;14.983;11;;145;85;-20;99;18;193;10
2023/05/28 15:47:33;1.2;1.4 km SW from Crateri Centrali (CT);14.99;37.7451;14.983;11;;110;20;30;67;33;282;52
2023/05/29 15:01:09;0.8;0.7 km SW from Monte Scorsone (CT);5.64;37.7431;15.0646;7;;300;70;40;63;11;163;42
2023/05/29 15:01:09;0.8;0.7 km SW from Monte Scorsone (CT);5.64;37.7431;15.0646;7;;205;60;-180;66;21;164;21
2023/06/04 16:24:10;2.5;1.8 km E from M. Lepre (CT);17.91;37.757;14.9401;19;;5;80;0;320;7;230;7
2023/06/04 16:24:58;2.3;0.7 km SW from M. Scavo (CT);16.15;37.7685;14.9471;11;;120;55;-170;336;30;77;18
2023/06/04 16:26:01;2.3;1.6 km W from M. Scavo (CT);17.95;37.7805;14.9358;17;;100;80;-180;325;7;55;7
2023/06/04 16:28:21;2.7;1.2 km NE from M. Lepre (CT);17.62;37.7642;14.9311;30;;100;70;-180;323;14;57;14
2023/06/04 16:31:42;1.6;1.2 km N from M. Lepre (CT);17.15;37.7688;14.9229;10;;170;50;-160;20;40;124;16
2023/06/04 16:32:23;2;1.6 km W from M. Scavo (CT);16.52;37.7699;14.9339;15;;0;85;0;315;4;225;4
2023/06/04 16:32:23;2;1.6 km W from M. Scavo (CT);16.52;37.7699;14.9339;15;;0;45;40;303;10;198;55
2023/06/04 16:43:58;2.4;1.3 km SW from M. Scavo (CT);15.98;37.7666;14.9411;37;;95;70;-150;317;35;223;5
2023/06/04 16:59:09;1.9;1.1 km W from Monte Palestra (CT);21.97;37.742;14.9435;25;;95;70;-180;318;14;52;14
2023/06/04 17:10:59;1.7;1.4 km E from M. Lepre (CT);20.78;37.7552;14.9353;7;;110;80;160;158;7;65;21
2023/06/04 17:15:46;2.4;1.9 km NE from M. Lepre (CT);16.28;37.774;14.9277;28;;100;75;-180;324;11;56;11
2023/06/04 17:26:57;1.9;1.8 km W from Monte Palestra (CT);24.16;37.7449;14.9358;12;;45;65;80;142;19;295;68
2023/06/04 17:37:16;2.2;1.8 km E from M. Lepre (CT);21.4;37.7559;14.9406;29;;0;85;0;315;4;225;4
2023/06/04 17:44:09;1.8;2.0 km SW from Monte Palestra (CT);23.6;37.7332;14.9378;20;;95;70;-170;317;21;50;7
2023/06/04 17:50:47;2.7;1.0 km S from M. Lepre (CT);21.47;37.7488;14.9213;27;;345;40;10;307;28;192;38
2023/06/04 18:22:06;2.3;1.2 km E from M. Lepre (CT);18.01;37.762;14.9332;10;;0;85;0;315;4;225;4
2023/06/04 18:38:06;2.4;1.0 km NE from M. Lepre (CT);17.62;37.7622;14.93;28;;250;80;140;305;19;201;35
2023/06/04 18:42:05;2;1.6 km NE from M. Lepre (CT);16.8;37.7687;14.9327;24;;115;45;160;340;19;89;42
2023/06/04 18:44:44;1.9;1.7 km NE from M. Intraleo (CT);20.11;37.7327;14.9315;13;;115;55;-180;334;24;76;24
2023/06/04 19:14:37;1.9;0.7 km SW from M. Denza (CT);24.53;37.7005;14.9634;7;;270;15;40;221;34;65;53
2023/06/04 19:14:37;1.9;0.7 km SW from M. Denza (CT);24.53;37.7005;14.9634;7;;325;30;20;285;29;157;47
2023/06/04 19:14:37;1.9;0.7 km SW from M. Denza (CT);24.53;37.7005;14.9634;7;;135;5;-120;258;49;73;41
2023/06/04 19:19:46;2;1.5 km W from M. Lepre (CT);20.29;37.755;14.9034;20;;260;85;180;125;4;215;4
2023/06/04 19:23:47;2.2;0.3 km NW from M. Lepre (CT);19.3;37.7595;14.9174;22;;350;70;10;305;7;212;21
